county_id,county_name,j,k,sensitivity_cinvest,direct_cinvest,cinvest_diff,cinvest_diff_pct,sensitivity_com,direct_com,com_diff,com_diff_pct,sensitivity_ctrans,direct_ctrans,ctrans_diff,ctrans_diff_pct,sensitivity_total,direct_total,total_diff,total_diff_pct
4,金平苗族瑶族傣族自治县,1,0,6405381.086498892,6405381.086498892,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6405381.086498892,6405381.086498892,0.0,0.0
4,金平苗族瑶族傣族自治县,1,1,6405381.086498892,6405381.086498892,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6405381.086498892,6405381.086498892,0.0,0.0
4,金平苗族瑶族傣族自治县,1,2,6405381.086498892,6405381.086498892,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6405381.086498892,6405381.086498892,0.0,0.0
4,金平苗族瑶族傣族自治县,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,金平苗族瑶族傣族自治县,3,1,5604604.0,5604604.0,0.0,0.0,0.0,0.0,0.0,0,9743965.74876973,9743965.74876973,0.0,0.0,15348569.74876973,15348569.74876973,0.0,0.0
4,金平苗族瑶族傣族自治县,3,2,372611003.99999994,372611003.99999994,0.0,0.0,0.0,0.0,0.0,0,67590.78644679488,67590.78644679488,0.0,0.0,372678594.78644675,372678594.78644675,0.0,0.0
5,隆安县,0,0,5841794.143976394,5841794.143976394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5841794.143976394,5841794.143976394,0.0,0.0
5,隆安县,0,1,5841794.143976394,5841794.143976394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5841794.143976394,5841794.143976394,0.0,0.0
5,隆安县,0,2,5841794.143976394,5841794.143976394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5841794.143976394,5841794.143976394,0.0,0.0
5,隆安县,1,0,5843794.143976394,5843794.143976394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5843794.143976394,5843794.143976394,0.0,0.0
5,隆安县,1,1,5843794.143976394,5843794.143976394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5843794.143976394,5843794.143976394,0.0,0.0
5,隆安县,1,2,5843794.143976394,5843794.143976394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5843794.143976394,5843794.143976394,0.0,0.0
5,隆安县,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,隆安县,3,1,5121984.0,5121984.0,0.0,0.0,0.0,0.0,0.0,0,2050981.0431757278,2050981.0431757278,0.0,0.0,7172965.043175728,7172965.043175728,0.0,0.0
5,隆安县,3,2,13776584.0,13776584.0,0.0,0.0,0.0,0.0,0.0,0,1439.740475036303,1439.740475036303,0.0,0.0,13778023.740475036,13778023.740475036,0.0,0.0
6,上林县,0,0,5728038.799625468,5728038.799625468,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5728038.799625468,5728038.799625468,0.0,0.0
6,上林县,0,1,5728038.799625468,5728038.799625468,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5728038.799625468,5728038.799625468,0.0,0.0
6,上林县,0,2,5728038.799625468,5728038.799625468,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5728038.799625468,5728038.799625468,0.0,0.0
6,上林县,1,0,5730038.799625468,5730038.799625468,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5730038.799625468,5730038.799625468,0.0,0.0
6,上林县,1,1,5730038.799625468,5730038.799625468,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5730038.799625468,5730038.799625468,0.0,0.0
6,上林县,1,2,5730038.799625468,5730038.799625468,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5730038.799625468,5730038.799625468,0.0,0.0
6,上林县,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,上林县,3,1,5023726.0,5023726.0,0.0,0.0,0.0,0.0,0.0,0,4682532.4137684535,4682532.4137684535,0.0,0.0,9706258.413768454,9706258.413768454,0.0,0.0
6,上林县,3,2,116036326.0,116036326.0,0.0,0.0,0.0,0.0,0.0,0,18069.40886480538,18069.40886480538,0.0,0.0,116054395.40886481,116054395.40886481,0.0,0.0
7,马山县,0,0,5617216.32011337,5617216.32011337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5617216.32011337,5617216.32011337,0.0,0.0
7,马山县,0,1,5617216.32011337,5617216.32011337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5617216.32011337,5617216.32011337,0.0,0.0
7,马山县,0,2,5617216.32011337,5617216.32011337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5617216.32011337,5617216.32011337,0.0,0.0
7,马山县,1,0,5619216.32011337,5619216.32011337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5619216.32011337,5619216.32011337,0.0,0.0
7,马山县,1,1,5619216.32011337,5619216.32011337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5619216.32011337,5619216.32011337,0.0,0.0
7,马山县,1,2,5619216.32011337,5619216.32011337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5619216.32011337,5619216.32011337,0.0,0.0
7,马山县,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,马山县,3,1,4925970.0,4925970.0,0.0,0.0,0.0,0.0,0.0,0,5248053.620798195,5248053.620798195,0.0,0.0,10174023.620798195,10174023.620798195,0.0,0.0
7,马山县,3,2,141966570.0,141966570.0,0.0,0.0,0.0,0.0,0.0,0,21828.125097235425,21828.125097235425,0.0,0.0,141988398.12509724,141988398.12509724,0.0,0.0
8,广安区,0,0,4972686.291466827,4972686.291466827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4972686.291466827,4972686.291466827,0.0,0.0
8,广安区,0,1,4972686.291466827,4972686.291466827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4972686.291466827,4972686.291466827,0.0,0.0
8,广安区,0,2,4972686.291466827,4972686.291466827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4972686.291466827,4972686.291466827,0.0,0.0
8,广安区,1,0,4974686.291466827,4974686.291466827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4974686.291466827,4974686.291466827,0.0,0.0
8,广安区,1,1,4974686.291466827,4974686.291466827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4974686.291466827,4974686.291466827,0.0,0.0
8,广安区,1,2,4974686.291466827,4974686.291466827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4974686.291466827,4974686.291466827,0.0,0.0
8,广安区,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,广安区,3,1,4370420.0,4370420.0,0.0,0.0,0.0,0.0,0.0,0,4032795.228694636,4032795.228694636,0.0,0.0,8403215.228694636,8403215.228694636,0.0,0.0
8,广安区,3,2,116710220.0,116710220.0,0.0,0.0,0.0,0.0,0.0,0,15632.365498794645,15632.365498794645,0.0,0.0,116725852.3654988,116725852.3654988,0.0,0.0
9,汪清县,0,0,7922324.145712981,7922324.145712981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7922324.145712981,7922324.145712981,0.0,0.0
9,汪清县,0,1,7922324.145712981,7922324.145712981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7922324.145712981,7922324.145712981,0.0,0.0
9,汪清县,0,2,7922324.145712981,7922324.145712981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7922324.145712981,7922324.145712981,0.0,0.0
9,汪清县,1,0,7924324.145712981,7924324.145712981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7924324.145712981,7924324.145712981,0.0,0.0
9,汪清县,1,1,7924324.145712981,7924324.145712981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7924324.145712981,7924324.145712981,0.0,0.0
9,汪清县,1,2,7924324.145712981,7924324.145712981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7924324.145712981,7924324.145712981,0.0,0.0
9,汪清县,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,汪清县,3,1,6911914.0,6911914.0,0.0,0.0,0.0,0.0,0.0,0,14110220.164956467,14110220.164956467,0.0,0.0,21022134.164956465,21022134.164956465,0.0,0.0
9,汪清县,3,2,503671514.0,503671514.0,0.0,0.0,0.0,0.0,0.0,0,115817.41690834887,115817.41690834887,0.0,0.0,503787331.4169083,503787331.4169083,0.0,0.0
10,安图县,0,0,7857855.854302714,7857855.854302714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7857855.854302714,7857855.854302714,0.0,0.0
10,安图县,0,1,7857855.854302714,7857855.854302714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7857855.854302714,7857855.854302714,0.0,0.0
10,安图县,0,2,7857855.854302714,7857855.854302714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7857855.854302714,7857855.854302714,0.0,0.0
10,安图县,1,0,7859855.854302714,7859855.854302714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7859855.854302714,7859855.854302714,0.0,0.0
10,安图县,1,1,7859855.854302714,7859855.854302714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7859855.854302714,7859855.854302714,0.0,0.0
10,安图县,1,2,7859855.854302714,7859855.854302714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7859855.854302714,7859855.854302714,0.0,0.0
10,安图县,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,安图县,3,1,6856522.0,6856522.0,0.0,0.0,0.0,0.0,0.0,0,12093422.708177611,12093422.708177611,0.0,0.0,18949944.70817761,18949944.70817761,0.0,0.0
10,安图县,3,2,364218721.99999994,364218721.99999994,0.0,0.0,0.0,0.0,0.0,0,82566.85384725107,82566.85384725107,0.0,0.0,364301288.8538472,364301288.8538472,0.0,0.0
11,香格里拉市,0,0,7938710.349811835,7938710.349811835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7938710.349811835,7938710.349811835,0.0,0.0
11,香格里拉市,0,1,7938710.349811835,7938710.349811835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7938710.349811835,7938710.349811835,0.0,0.0
11,香格里拉市,0,2,7938710.349811835,7938710.349811835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7938710.349811835,7938710.349811835,0.0,0.0
11,香格里拉市,1,0,7940710.349811835,7940710.349811835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7940710.349811835,7940710.349811835,0.0,0.0
11,香格里拉市,1,1,7940710.349811835,7940710.349811835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7940710.349811835,7940710.349811835,0.0,0.0
11,香格里拉市,1,2,7940710.349811835,7940710.349811835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7940710.349811835,7940710.349811835,0.0,0.0
11,香格里拉市,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,香格里拉市,3,1,6925992.0,6925992.0,0.0,0.0,0.0,0.0,0.0,0,10704619.88130996,10704619.88130996,0.0,0.0,17630611.88130996,17630611.88130996,0.0,0.0
11,香格里拉市,3,2,253389392.0,253389392.0,0.0,0.0,0.0,0.0,0.0,0,57593.56473100618,57593.56473100618,0.0,0.0,253446985.564731,253446985.564731,0.0,0.0
12,周至县,0,0,6476531.724738676,6476531.724738676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6476531.724738676,6476531.724738676,0.0,0.0
12,周至县,0,1,6476531.724738676,6476531.724738676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6476531.724738676,6476531.724738676,0.0,0.0
12,周至县,0,2,6476531.724738676,6476531.724738676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6476531.724738676,6476531.724738676,0.0,0.0
12,周至县,1,0,6478531.724738676,6478531.724738676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6478531.724738676,6478531.724738676,0.0,0.0
12,周至县,1,1,6478531.724738676,6478531.724738676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6478531.724738676,6478531.724738676,0.0,0.0
12,周至县,1,2,6478531.724738676,6478531.724738676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6478531.724738676,6478531.724738676,0.0,0.0
12,周至县,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,周至县,3,1,5667675.0,5667675.0,0.0,0.0,0.0,0.0,0.0,0,5859958.166862566,5859958.166862566,0.0,0.0,11527633.166862566,11527633.166862566,0.0,0.0
12,周至县,3,2,132142075.0,132142075.0,0.0,0.0,0.0,0.0,0.0,0,23587.17656967148,23587.17656967148,0.0,0.0,132165662.17656967,132165662.17656967,0.0,0.0
13,和龙市,0,0,7955228.576459065,7955228.576459065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7955228.576459065,7955228.576459065,0.0,0.0
13,和龙市,0,1,7955228.576459065,7955228.576459065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7955228.576459065,7955228.576459065,0.0,0.0
13,和龙市,0,2,7955228.576459065,7955228.576459065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7955228.576459065,7955228.576459065,0.0,0.0
13,和龙市,1,0,7957228.576459065,7957228.576459065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7957228.576459065,7957228.576459065,0.0,0.0
13,和龙市,1,1,7957228.576459065,7957228.576459065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7957228.576459065,7957228.576459065,0.0,0.0
13,和龙市,1,2,7957228.576459065,7957228.576459065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7957228.576459065,7957228.576459065,0.0,0.0
13,和龙市,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,和龙市,3,1,6940183.0,6940183.0,0.0,0.0,0.0,0.0,0.0,0,13184715.305673454,13184715.305673454,0.0,0.0,20124898.305673454,20124898.305673454,0.0,0.0
13,和龙市,3,2,431627583.0,431627583.0,0.0,0.0,0.0,0.0,0.0,0,99469.67818621149,99469.67818621149,0.0,0.0,431727052.67818624,431727052.67818624,0.0,0.0
14,龙井市,0,0,7947876.639044298,7947876.639044298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7947876.639044298,7947876.639044298,0.0,0.0
14,龙井市,0,1,7947876.639044298,7947876.639044298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7947876.639044298,7947876.639044298,0.0,0.0
14,龙井市,0,2,7947876.639044298,7947876.639044298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7947876.639044298,7947876.639044298,0.0,0.0
14,龙井市,1,0,7949876.639044298,7949876.639044298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7949876.639044298,7949876.639044298,0.0,0.0
14,龙井市,1,1,7949876.639044298,7949876.639044298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7949876.639044298,7949876.639044298,0.0,0.0
14,龙井市,1,2,7949876.639044298,7949876.639044298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7949876.639044298,7949876.639044298,0.0,0.0
14,龙井市,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,龙井市,3,1,6933867.0,6933867.0,0.0,0.0,0.0,0.0,0.0,0,14001815.026460381,14001815.026460381,0.0,0.0,20935682.02646038,20935682.02646038,0.0,0.0
14,龙井市,3,2,492124467.00000006,492124467.00000006,0.0,0.0,0.0,0.0,0.0,0,113524.3292790132,113524.3292790132,0.0,0.0,492237991.32927907,492237991.32927907,0.0,0.0
15,田阳区,0,0,6015231.885678491,6015231.885678491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6015231.885678491,6015231.885678491,0.0,0.0
15,田阳区,0,1,6015231.885678491,6015231.885678491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6015231.885678491,6015231.885678491,0.0,0.0
