dataset,factor,cost_change_pct,roi_storage_sens,name,Province,cost_change_label
counties,0.9,-10,0.051863481031906675,喜德县,四川省,-10%
counties,0.9,-10,0.04842340781965749,昭觉县,四川省,-10%
counties,0.9,-10,0.012120730825361569,囊谦县,青海省,-10%
counties,0.9,-10,0.016102385894644432,治多县,青海省,-10%
counties,0.9,-10,0.01222241874378363,称多县,青海省,-10%
counties,0.9,-10,0.013614922631178819,杂多县,青海省,-10%
counties,0.9,-10,0.015431721485819177,曲麻莱县,青海省,-10%
counties,0.9,-10,0.028300899774970578,康乐县,甘肃省,-10%
counties,0.9,-10,0.02801606874033592,临夏县,甘肃省,-10%
counties,0.9,-10,0.028364406084635235,广河县,甘肃省,-10%
counties,0.9,-10,0.029100116915949624,永靖县,甘肃省,-10%
counties,0.9,-10,0.02782582790183231,东乡族自治县,甘肃省,-10%
counties,0.9,-10,0.027656937201601107,和政县,甘肃省,-10%
counties,0.9,-10,0.028506845167019578,积石山保安族东乡族撒拉族自治县,甘肃省,-10%
counties,0.9,-10,0.01093218765071767,同仁市,青海省,-10%
counties,0.9,-10,0.012382261946965015,湟源县,青海省,-10%
counties,0.9,-10,0.03129719652221398,桑珠孜区,西藏自治区,-10%
counties,0.9,-10,0.011278022260693491,大通回族土族自治县,青海省,-10%
counties,0.9,-10,0.018572712677622734,墨玉县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.020900394668611377,皮山县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.01780746250244107,洛浦县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.019573816250095334,策勒县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.010629081726823702,湟中区,青海省,-10%
counties,0.9,-10,0.020842647902430015,于田县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.025306769836309344,民丰县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.04223057767208965,阜城县,河北省,-10%
counties,0.9,-10,0.02926110559377565,谢通门县,西藏自治区,-10%
counties,0.9,-10,0.030658339536927027,白朗县,西藏自治区,-10%
counties,0.9,-10,0.028134308165783266,仁布县,西藏自治区,-10%
counties,0.9,-10,0.030171774511872716,定日县,西藏自治区,-10%
counties,0.9,-10,0.031179377333128422,萨迦县,西藏自治区,-10%
counties,0.9,-10,0.03125696110081689,拉孜县,西藏自治区,-10%
counties,0.9,-10,0.03163745401183984,昂仁县,西藏自治区,-10%
counties,0.9,-10,0.042126884381361994,饶阳县,河北省,-10%
counties,0.9,-10,0.027775355993435613,南木林县,西藏自治区,-10%
counties,0.9,-10,0.04204961144252773,武强县,河北省,-10%
counties,0.9,-10,0.03001224498885164,江孜县,西藏自治区,-10%
counties,0.9,-10,0.04170803888965551,武邑县,河北省,-10%
counties,0.9,-10,0.030648094800564202,和田县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.034326567465136196,白水县,陕西省,-10%
counties,0.9,-10,0.03414705071085736,合阳县,陕西省,-10%
counties,0.9,-10,0.034651919263999985,澄城县,陕西省,-10%
counties,0.9,-10,0.03101666169304086,文山市,云南省,-10%
counties,0.9,-10,0.027241547876904488,双湖县,西藏自治区,-10%
counties,0.9,-10,0.012080065282246002,河南蒙古族自治县,青海省,-10%
counties,0.9,-10,0.01358008060786092,泽库县,青海省,-10%
counties,0.9,-10,0.01159660555281564,尖扎县,青海省,-10%
counties,0.9,-10,0.038936093804811826,望江县,安徽省,-10%
counties,0.9,-10,0.0397794532379901,岳西县,安徽省,-10%
counties,0.9,-10,0.034812658612046514,宜君县,陕西省,-10%
counties,0.9,-10,0.045648581265391015,娄烦县,山西省,-10%
counties,0.9,-10,0.03857825114491748,太湖县,安徽省,-10%
counties,0.9,-10,0.05058659801382241,青龙满族自治县,河北省,-10%
counties,0.9,-10,0.03844537354073268,宿松县,安徽省,-10%
counties,0.9,-10,0.03531490882108439,石台县,安徽省,-10%
counties,0.9,-10,0.030217073768174136,丘北县,云南省,-10%
counties,0.9,-10,0.03921283960509912,潜山市,安徽省,-10%
counties,0.9,-10,0.027842440867427924,吉隆县,西藏自治区,-10%
counties,0.9,-10,0.031329749791821584,聂拉木县,西藏自治区,-10%
counties,0.9,-10,0.033211237949575444,萨嘎县,西藏自治区,-10%
counties,0.9,-10,0.03410238341828191,岗巴县,西藏自治区,-10%
counties,0.9,-10,0.030588295723604202,康马县,西藏自治区,-10%
counties,0.9,-10,0.03022731750841991,定结县,西藏自治区,-10%
counties,0.9,-10,0.033496413057760986,仲巴县,西藏自治区,-10%
counties,0.9,-10,0.023659257746816115,亚东县,西藏自治区,-10%
counties,0.9,-10,0.034871165294605114,正镶白旗,内蒙古自治区,-10%
counties,0.9,-10,0.057796366565508975,阳原县,河北省,-10%
counties,0.9,-10,0.05798090117718994,怀安县,河北省,-10%
counties,0.9,-10,0.039573138347700085,芒市,云南省,-10%
counties,0.9,-10,0.05670977821383599,赤城县,河北省,-10%
counties,0.9,-10,0.03470735096310542,太仆寺旗,内蒙古自治区,-10%
counties,0.9,-10,0.03616352741042007,苏尼特右旗,内蒙古自治区,-10%
counties,0.9,-10,0.05158653547531052,白沙黎族自治县,海南省,-10%
counties,0.9,-10,0.05973763991361567,万全区,河北省,-10%
counties,0.9,-10,0.05719574582362089,宣化区,河北省,-10%
counties,0.9,-10,0.05865717604554184,崇礼区,河北省,-10%
counties,0.9,-10,0.04110909089872897,陇川县,云南省,-10%
counties,0.9,-10,0.03872551769215624,盈江县,云南省,-10%
counties,0.9,-10,0.04025602789563757,梁河县,云南省,-10%
counties,0.9,-10,0.02133865628421346,乌什县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.019031526599056502,柯坪县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.06339276826593186,张北县,河北省,-10%
counties,0.9,-10,0.06272379670925914,尚义县,河北省,-10%
counties,0.9,-10,0.054776219494813524,蔚县,河北省,-10%
counties,0.9,-10,0.06510469685059139,康保县,河北省,-10%
counties,0.9,-10,0.0628624999147023,沽源县,河北省,-10%
counties,0.9,-10,0.050074952930323456,延寿县,黑龙江省,-10%
counties,0.9,-10,0.018586763094110413,海原县,宁夏回族自治区,-10%
counties,0.9,-10,0.01624667715441372,天峻县,青海省,-10%
counties,0.9,-10,0.015787021295684968,都兰县,青海省,-10%
counties,0.9,-10,0.016954967307060972,乌兰县,青海省,-10%
counties,0.9,-10,0.039272226502106176,沧源佤族自治县,云南省,-10%
counties,0.9,-10,0.039244512975824854,双江拉祜族佤族布朗族傣族自治县,云南省,-10%
counties,0.9,-10,0.0398455986124009,耿马傣族佤族自治县,云南省,-10%
counties,0.9,-10,0.037839195316785326,永德县,云南省,-10%
counties,0.9,-10,0.03806449330258968,镇康县,云南省,-10%
counties,0.9,-10,0.03675346044461409,凤庆县,云南省,-10%
counties,0.9,-10,0.03667475892503745,云县,云南省,-10%
counties,0.9,-10,0.017785957912493502,德令哈市,青海省,-10%
counties,0.9,-10,0.016097337548191024,格尔木市,青海省,-10%
counties,0.9,-10,0.01815504836385336,茫崖市,青海省,-10%
counties,0.9,-10,0.020038323433542872,灵台县,甘肃省,-10%
counties,0.9,-10,0.022776032527549485,静宁县,甘肃省,-10%
counties,0.9,-10,0.012770897291780945,隆德县,宁夏回族自治区,-10%
counties,0.9,-10,0.014335017712794104,西吉县,宁夏回族自治区,-10%
counties,0.9,-10,0.014892341459573907,彭阳县,宁夏回族自治区,-10%
counties,0.9,-10,0.012646147688175088,泾源县,宁夏回族自治区,-10%
counties,0.9,-10,0.011130809540728821,乐都区,青海省,-10%
counties,0.9,-10,0.010951751924578531,平安区,青海省,-10%
counties,0.9,-10,0.051632229764840956,饶河县,黑龙江省,-10%
counties,0.9,-10,0.019962655152333107,大柴旦行政委员会,青海省,-10%
counties,0.9,-10,0.03847609378996477,临翔区,云南省,-10%
counties,0.9,-10,0.0525189930090324,五指山市,海南省,-10%
counties,0.9,-10,0.03663091688837005,宜川县,陕西省,-10%
counties,0.9,-10,0.018585670972045918,八宿县,西藏自治区,-10%
counties,0.9,-10,0.018215882895159866,左贡县,西藏自治区,-10%
counties,0.9,-10,0.01954607433596878,芒康县,西藏自治区,-10%
counties,0.9,-10,0.017296240737140513,洛隆县,西藏自治区,-10%
counties,0.9,-10,0.01863680307189278,贡觉县,西藏自治区,-10%
counties,0.9,-10,0.017702846815118432,类乌齐县,西藏自治区,-10%
counties,0.9,-10,0.015828663802412907,丁青县,西藏自治区,-10%
counties,0.9,-10,0.01973720772236228,察雅县,西藏自治区,-10%
counties,0.9,-10,0.016196491073226217,江达县,西藏自治区,-10%
counties,0.9,-10,0.038482030353031126,延长县,陕西省,-10%
counties,0.9,-10,0.03978223217410311,延川县,陕西省,-10%
counties,0.9,-10,0.03824829122870756,龙陵县,云南省,-10%
counties,0.9,-10,0.03812613794781229,昌宁县,云南省,-10%
counties,0.9,-10,0.039386149823319165,施甸县,云南省,-10%
counties,0.9,-10,0.011116745442793228,互助土族自治县,青海省,-10%
counties,0.9,-10,0.012848488169050315,化隆回族自治县,青海省,-10%
counties,0.9,-10,0.008890318810365824,民和回族土族自治县,青海省,-10%
counties,0.9,-10,0.009912901467845908,循化撒拉族自治县,青海省,-10%
counties,0.9,-10,0.03336649546011383,措勤县,西藏自治区,-10%
counties,0.9,-10,0.031807016860360825,靖远县,甘肃省,-10%
counties,0.9,-10,0.02916376079978377,改则县,西藏自治区,-10%
counties,0.9,-10,0.02718494746202733,会宁县,甘肃省,-10%
counties,0.9,-10,0.03397411502097888,景泰县,甘肃省,-10%
counties,0.9,-10,0.032730493519856144,噶尔县,西藏自治区,-10%
counties,0.9,-10,0.032730493519856144,札达县,西藏自治区,-10%
counties,0.9,-10,0.032846515833653375,革吉县,西藏自治区,-10%
counties,0.9,-10,0.028017757226504174,日土县,西藏自治区,-10%
counties,0.9,-10,0.032115658210396816,普兰县,西藏自治区,-10%
counties,0.9,-10,0.040179583707263,寿县,安徽省,-10%
counties,0.9,-10,0.014818313093964697,边坝县,西藏自治区,-10%
counties,0.9,-10,0.03670301813463907,吉县,山西省,-10%
counties,0.9,-10,0.04366262864799306,泗县,安徽省,-10%
counties,0.9,-10,0.04370268304936352,灵璧县,安徽省,-10%
counties,0.9,-10,0.044389724321574744,萧县,安徽省,-10%
counties,0.9,-10,0.04461842227794163,砀山县,安徽省,-10%
counties,0.9,-10,0.03718427855694688,大宁县,山西省,-10%
counties,0.9,-10,0.03931801430356662,永和县,山西省,-10%
counties,0.9,-10,0.04029109598935309,隰县,山西省,-10%
counties,0.9,-10,0.039469197785865356,汾西县,山西省,-10%
counties,0.9,-10,0.016670107731194324,卡若区,西藏自治区,-10%
counties,0.9,-10,0.019149815153679892,托里县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.0336919164211341,印台区,陕西省,-10%
counties,0.9,-10,0.037385229512222104,隆阳区,云南省,-10%
counties,0.9,-10,0.03583219876736736,东川区,云南省,-10%
counties,0.9,-10,0.03735818054094249,寻甸回族彝族自治县,云南省,-10%
counties,0.9,-10,0.028754062685940586,环县,甘肃省,-10%
counties,0.9,-10,0.024833866284450112,庆城县,甘肃省,-10%
counties,0.9,-10,0.03639589783710422,禄劝彝族苗族自治县,云南省,-10%
counties,0.9,-10,0.024604334945059834,合水县,甘肃省,-10%
counties,0.9,-10,0.026741366554883482,华池县,甘肃省,-10%
counties,0.9,-10,0.022913189102188876,宁县,甘肃省,-10%
counties,0.9,-10,0.023062770392223344,正宁县,甘肃省,-10%
counties,0.9,-10,0.02418079222678745,镇原县,甘肃省,-10%
counties,0.9,-10,0.03349073628641562,扎赉特旗,内蒙古自治区,-10%
counties,0.9,-10,0.034338731589470255,科尔沁右翼中旗,内蒙古自治区,-10%
counties,0.9,-10,0.034423225898895564,科尔沁右翼前旗,内蒙古自治区,-10%
counties,0.9,-10,0.037164243434624045,魏县,河北省,-10%
counties,0.9,-10,0.03430453591998279,突泉县,内蒙古自治区,-10%
counties,0.9,-10,0.039466276011542074,武定县,云南省,-10%
counties,0.9,-10,0.04340640862615938,永仁县,云南省,-10%
counties,0.9,-10,0.04185630493947959,大姚县,云南省,-10%
counties,0.9,-10,0.04250685292411099,姚安县,云南省,-10%
counties,0.9,-10,0.04042212143327474,南华县,云南省,-10%
counties,0.9,-10,0.04274520233698307,牟定县,云南省,-10%
counties,0.9,-10,0.0365105552393861,双柏县,云南省,-10%
counties,0.9,-10,0.032896694314902566,阿尔山市,内蒙古自治区,-10%
counties,0.9,-10,0.0468940149141777,广灵县,山西省,-10%
counties,0.9,-10,0.0440973486682855,灵丘县,山西省,-10%
counties,0.9,-10,0.04565536440760028,浑源县,山西省,-10%
counties,0.9,-10,0.048472771319873154,阳高县,山西省,-10%
counties,0.9,-10,0.0491446878523227,天镇县,山西省,-10%
counties,0.9,-10,0.03792193392215896,大名县,河北省,-10%
counties,0.9,-10,0.056521058541031344,平泉市,河北省,-10%
counties,0.9,-10,0.06425003452160785,大安市,吉林省,-10%
counties,0.9,-10,0.060794532777318666,围场满族蒙古族自治县,河北省,-10%
counties,0.9,-10,0.05723650414846433,丰宁满族自治县,河北省,-10%
counties,0.9,-10,0.03216955133678609,喀喇沁旗,内蒙古自治区,-10%
counties,0.9,-10,0.03198075345796246,宁城县,内蒙古自治区,-10%
counties,0.9,-10,0.033373023860417975,敖汉旗,内蒙古自治区,-10%
counties,0.9,-10,0.03448725997243626,翁牛特旗,内蒙古自治区,-10%
counties,0.9,-10,0.03374649549092774,林西县,内蒙古自治区,-10%
counties,0.9,-10,0.033927806677218765,巴林左旗,内蒙古自治区,-10%
counties,0.9,-10,0.03452515304758273,巴林右旗,内蒙古自治区,-10%
counties,0.9,-10,0.0344162999803521,阿鲁科尔沁旗,内蒙古自治区,-10%
counties,0.9,-10,0.050781274163537185,右玉县,山西省,-10%
counties,0.9,-10,0.05386686351640091,承德县,河北省,-10%
counties,0.9,-10,0.05225434595112906,滦平县,河北省,-10%
counties,0.9,-10,0.05662750631224389,隆化县,河北省,-10%
counties,0.9,-10,0.06035640327874188,拜泉县,黑龙江省,-10%
counties,0.9,-10,0.059293093862026934,克东县,黑龙江省,-10%
counties,0.9,-10,0.06300031480731796,富裕县,黑龙江省,-10%
counties,0.9,-10,0.06322525499421608,甘南县,黑龙江省,-10%
counties,0.9,-10,0.06361316774023924,泰来县,黑龙江省,-10%
counties,0.9,-10,0.06367030504377333,龙江县,黑龙江省,-10%
counties,0.9,-10,0.05343362131581486,黑水县,四川省,-10%
counties,0.9,-10,0.0556288845689632,小金县,四川省,-10%
counties,0.9,-10,0.058702357295396725,金川县,四川省,-10%
counties,0.9,-10,0.06170803541789999,大同区,黑龙江省,-10%
counties,0.9,-10,0.06427458482619325,阿坝县,四川省,-10%
counties,0.9,-10,0.06216265727286248,壤塘县,四川省,-10%
counties,0.9,-10,0.06558125364248127,红原县,四川省,-10%
counties,0.9,-10,0.06645995856832225,若尔盖县,四川省,-10%
counties,0.9,-10,0.039842705776519875,临泉县,安徽省,-10%
counties,0.9,-10,0.03970643015093538,阜南县,安徽省,-10%
counties,0.9,-10,0.04033696824686686,颍上县,安徽省,-10%
counties,0.9,-10,0.022824921956810677,武山县,甘肃省,-10%
counties,0.9,-10,0.03678800690333929,四子王旗,内蒙古自治区,-10%
counties,0.9,-10,0.03555265089650521,察哈尔右翼后旗,内蒙古自治区,-10%
counties,0.9,-10,0.03610166125474102,察哈尔右翼中旗,内蒙古自治区,-10%
counties,0.9,-10,0.034257082976107626,察哈尔右翼前旗,内蒙古自治区,-10%
counties,0.9,-10,0.03349218071957474,兴和县,内蒙古自治区,-10%
counties,0.9,-10,0.03568073341871036,商都县,内蒙古自治区,-10%
counties,0.9,-10,0.05865348439418929,马尔康市,四川省,-10%
counties,0.9,-10,0.03544895102068644,化德县,内蒙古自治区,-10%
counties,0.9,-10,0.03417509586033608,卓资县,内蒙古自治区,-10%
counties,0.9,-10,0.06231282431197878,林甸县,黑龙江省,-10%
counties,0.9,-10,0.06487838265257459,镇赉县,吉林省,-10%
counties,0.9,-10,0.0652580636215256,通榆县,吉林省,-10%
counties,0.9,-10,0.022971508185881884,阿图什市,新疆维吾尔自治区,-10%
counties,0.9,-10,0.024545759749865923,青河县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.016908859871534072,吉木乃县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.03434894699579951,勐腊县,云南省,-10%
counties,0.9,-10,0.03834736149714741,勐海县,云南省,-10%
counties,0.9,-10,0.013175909616637957,贵德县,青海省,-10%
counties,0.9,-10,0.013344272750132849,同德县,青海省,-10%
counties,0.9,-10,0.016900626425037774,共和县,青海省,-10%
counties,0.9,-10,0.014442618698626933,贵南县,青海省,-10%
counties,0.9,-10,0.013527235086048561,兴海县,青海省,-10%
counties,0.9,-10,0.041228972774014896,利辛县,安徽省,-10%
counties,0.9,-10,0.031131468142471745,永登县,甘肃省,-10%
counties,0.9,-10,0.030670047280512435,皋兰县,甘肃省,-10%
counties,0.9,-10,0.028295276658265804,榆中县,甘肃省,-10%
counties,0.9,-10,0.040411089252145906,颍东区,安徽省,-10%
counties,0.9,-10,0.009397337734089645,巴宜区,西藏自治区,-10%
counties,0.9,-10,0.04038429108427656,石楼县,山西省,-10%
counties,0.9,-10,0.025316776423551696,乌恰县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.043521575395774656,方山县,山西省,-10%
counties,0.9,-10,0.04691310042306199,岚县,山西省,-10%
counties,0.9,-10,0.04157969050118652,中阳县,山西省,-10%
counties,0.9,-10,0.04368879801502415,临县,山西省,-10%
counties,0.9,-10,0.0446552495933686,兴县,山西省,-10%
counties,0.9,-10,0.006286090276340428,察隅县,西藏自治区,-10%
counties,0.9,-10,0.028882480424800912,城关区,甘肃省,-10%
counties,0.9,-10,0.018416503267299465,朗县,西藏自治区,-10%
counties,0.9,-10,0.01578720497752609,工布江达县,西藏自治区,-10%
counties,0.9,-10,0.010841848816135684,米林市,西藏自治区,-10%
counties,0.9,-10,0.000727581059642102,墨脱县,西藏自治区,-10%
counties,0.9,-10,0.007334096380818887,波密县,西藏自治区,-10%
counties,0.9,-10,0.025316776423551696,阿克陶县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.02133865628421346,阿合奇县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.032209297557727404,巧家县,云南省,-10%
counties,0.9,-10,0.058027604806999825,海伦市,黑龙江省,-10%
counties,0.9,-10,0.01778419533080963,尼勒克县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.023125416291719984,通渭县,甘肃省,-10%
counties,0.9,-10,0.026643372234115288,渭源县,甘肃省,-10%
counties,0.9,-10,0.025848784085895044,陇西县,甘肃省,-10%
counties,0.9,-10,0.025492519824550097,漳县,甘肃省,-10%
counties,0.9,-10,0.0281301208259039,临洮县,甘肃省,-10%
counties,0.9,-10,0.025497884210177253,岷县,甘肃省,-10%
counties,0.9,-10,0.016271686164993554,察布查尔锡伯自治县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.03968351603949233,巨鹿县,河北省,-10%
counties,0.9,-10,0.039134668170553395,平乡县,河北省,-10%
counties,0.9,-10,0.04014217292777116,威县,河北省,-10%
counties,0.9,-10,0.040359536290725834,新河县,河北省,-10%
counties,0.9,-10,0.03986209019311939,广宗县,河北省,-10%
counties,0.9,-10,0.03632227575345549,武川县,内蒙古自治区,-10%
counties,0.9,-10,0.040648737195100815,临城县,河北省,-10%
counties,0.9,-10,0.02866366627149088,巴里坤哈萨克自治县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.05828722483935295,望奎县,黑龙江省,-10%
counties,0.9,-10,0.05819469985378032,兰西县,黑龙江省,-10%
counties,0.9,-10,0.059733025849460886,青冈县,黑龙江省,-10%
counties,0.9,-10,0.06055219017415683,明水县,黑龙江省,-10%
counties,0.9,-10,0.04285634642740628,南皮县,河北省,-10%
counties,0.9,-10,0.04329469607814297,盐山县,河北省,-10%
counties,0.9,-10,0.037177007464561124,兰坪白族普米族自治县,云南省,-10%
counties,0.9,-10,0.033900479554248505,奈曼旗,内蒙古自治区,-10%
counties,0.9,-10,0.03319641983800704,库伦旗,内蒙古自治区,-10%
counties,0.9,-10,0.03273938678342731,科尔沁左翼中旗,内蒙古自治区,-10%
counties,0.9,-10,0.03137064552139841,科尔沁左翼后旗,内蒙古自治区,-10%
counties,0.9,-10,0.038595337668287016,左权县,山西省,-10%
counties,0.9,-10,0.04110121722472799,和顺县,山西省,-10%
counties,0.9,-10,0.04386358217212126,海兴县,河北省,-10%
counties,0.9,-10,0.026081249381522002,乃东区,西藏自治区,-10%
counties,0.9,-10,0.04603847543374836,横山区,陕西省,-10%
counties,0.9,-10,0.009920812717089519,班玛县,青海省,-10%
counties,0.9,-10,0.010507754563116506,玛沁县,青海省,-10%
counties,0.9,-10,0.014178255996892633,玛多县,青海省,-10%
counties,0.9,-10,0.04117651516405638,清涧县,陕西省,-10%
counties,0.9,-10,0.010018069053021455,久治县,青海省,-10%
counties,0.9,-10,0.04345960112082166,子洲县,陕西省,-10%
counties,0.9,-10,0.010692419582243658,达日县,青海省,-10%
counties,0.9,-10,0.011326391565880767,甘德县,青海省,-10%
counties,0.9,-10,0.057632553646668194,康定市,四川省,-10%
counties,0.9,-10,0.04218284100342964,吴堡县,陕西省,-10%
counties,0.9,-10,0.04429975029903487,米脂县,陕西省,-10%
counties,0.9,-10,0.045004531725895254,佳县,陕西省,-10%
counties,0.9,-10,0.04574421765275018,定边县,陕西省,-10%
counties,0.9,-10,0.042675242091453,绥德县,陕西省,-10%
counties,0.9,-10,0.05692608595281826,丹巴县,四川省,-10%
counties,0.9,-10,0.034973059879311805,古浪县,甘肃省,-10%
counties,0.9,-10,0.06586815949952221,炉霍县,四川省,-10%
counties,0.9,-10,0.03130148771080017,天祝藏族自治县,甘肃省,-10%
counties,0.9,-10,0.06306907939702724,道孚县,四川省,-10%
counties,0.9,-10,0.06628333680716515,雅江县,四川省,-10%
counties,0.9,-10,0.05590622517057148,九龙县,四川省,-10%
counties,0.9,-10,0.06495498035712308,新龙县,四川省,-10%
counties,0.9,-10,0.06520603452551733,甘孜县,四川省,-10%
counties,0.9,-10,0.06347608947264706,德格县,四川省,-10%
counties,0.9,-10,0.06979493124471373,理塘县,四川省,-10%
counties,0.9,-10,0.06507753924757996,色达县,四川省,-10%
counties,0.9,-10,0.06580911082460275,石渠县,四川省,-10%
counties,0.9,-10,0.06474152705457614,白玉县,四川省,-10%
counties,0.9,-10,0.06921880058399346,得荣县,四川省,-10%
counties,0.9,-10,0.06776992796257401,稻城县,四川省,-10%
counties,0.9,-10,0.06960804918910744,乡城县,四川省,-10%
counties,0.9,-10,0.06780162724571695,巴塘县,四川省,-10%
counties,0.9,-10,0.01704660559973873,英吉沙县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.016768309331618287,泽普县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.017779245699701293,莎车县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.022579391518557174,叶城县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.017479135350296215,麦盖提县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.016652056054622374,岳普湖县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.017475744742099557,伽师县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.04307517982546281,鹤庆县,云南省,-10%
counties,0.9,-10,0.042157763745118926,剑川县,云南省,-10%
counties,0.9,-10,0.042182226784789154,洱源县,云南省,-10%
counties,0.9,-10,0.03936300483392796,霍邱县,安徽省,-10%
counties,0.9,-10,0.03863349222122702,金寨县,安徽省,-10%
counties,0.9,-10,0.03683737738084212,舒城县,安徽省,-10%
counties,0.9,-10,0.020988376866179378,疏附县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.016751103429702673,疏勒县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.01792913306840344,喀什市,新疆维吾尔自治区,-10%
counties,0.9,-10,0.02471120259143472,堆龙德庆区,西藏自治区,-10%
counties,0.9,-10,0.03783616188326604,裕安区,安徽省,-10%
counties,0.9,-10,0.026742490961901694,达孜区,西藏自治区,-10%
counties,0.9,-10,0.016757230992113174,刚察县,青海省,-10%
counties,0.9,-10,0.01664862747247498,海晏县,青海省,-10%
counties,0.9,-10,0.021521227877541748,加查县,西藏自治区,-10%
counties,0.9,-10,0.01559316202897135,隆子县,西藏自治区,-10%
counties,0.9,-10,0.02629436673725686,琼结县,西藏自治区,-10%
counties,0.9,-10,0.026041973209595237,曲松县,西藏自治区,-10%
counties,0.9,-10,0.027955924109802587,措美县,西藏自治区,-10%
counties,0.9,-10,0.019386369270844497,洛扎县,西藏自治区,-10%
counties,0.9,-10,0.02767881495701947,扎囊县,西藏自治区,-10%
counties,0.9,-10,0.04432707693082179,平山县,河北省,-10%
counties,0.9,-10,0.0290669044884182,贡嘎县,西藏自治区,-10%
counties,0.9,-10,0.02518131523528076,桑日县,西藏自治区,-10%
counties,0.9,-10,0.015212770328726371,祁连县,青海省,-10%
counties,0.9,-10,0.010376955529589785,门源回族自治县,青海省,-10%
counties,0.9,-10,0.03051196532786892,永寿县,陕西省,-10%
counties,0.9,-10,0.04430591814256629,宁蒗彝族自治县,云南省,-10%
counties,0.9,-10,0.03920839928144808,玉龙纳西族自治县,云南省,-10%
counties,0.9,-10,0.043634119236600745,永胜县,云南省,-10%
counties,0.9,-10,0.03366909901067608,旬邑县,陕西省,-10%
counties,0.9,-10,0.027226119744050942,安定区,甘肃省,-10%
counties,0.9,-10,0.03828829633197376,云龙县,云南省,-10%
counties,0.9,-10,0.039040034372085405,永平县,云南省,-10%
counties,0.9,-10,0.040028190411737136,巍山彝族回族自治县,云南省,-10%
counties,0.9,-10,0.03818775854536813,南涧彝族自治县,云南省,-10%
counties,0.9,-10,0.04058881410343788,弥渡县,云南省,-10%
counties,0.9,-10,0.04386330981420801,宾川县,云南省,-10%
counties,0.9,-10,0.04414261150870945,祥云县,云南省,-10%
counties,0.9,-10,0.03846063748977334,漾濞彝族自治县,云南省,-10%
counties,0.9,-10,0.04268372660212681,行唐县,河北省,-10%
counties,0.9,-10,0.04300611994063546,灵寿县,河北省,-10%
counties,0.9,-10,0.04081417535215921,赞皇县,河北省,-10%
counties,0.9,-10,0.029166211476510263,浪卡子县,西藏自治区,-10%
counties,0.9,-10,0.01760948151029525,巴楚县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.025101356390827962,塔什库尔干塔吉克自治县,新疆维吾尔自治区,-10%
counties,0.9,-10,0.000727581059642102,错那市,西藏自治区,-10%
counties,1.0,0,0.027580423755795818,绿春县,云南省,0%
counties,1.0,0,0.05071217191235825,汪清县,吉林省,0%
counties,1.0,0,0.049936014591165125,安图县,吉林省,0%
counties,1.0,0,0.03947800451476841,香格里拉市,云南省,0%
counties,1.0,0,0.051107784204979315,和龙市,吉林省,0%
counties,1.0,0,0.051019417809896495,龙井市,吉林省,0%
counties,1.0,0,0.025287244713070884,曲水县,西藏自治区,0%
counties,1.0,0,0.020525752991369092,墨竹工卡县,西藏自治区,0%
counties,1.0,0,0.021290780921273966,林周县,西藏自治区,0%
counties,1.0,0,0.022445660920157033,当雄县,西藏自治区,0%
counties,1.0,0,0.026496564925107685,尼木县,西藏自治区,0%
counties,1.0,0,0.03475421105864942,会泽县,云南省,0%
counties,1.0,0,0.029180574880344857,合作市,甘肃省,0%
counties,1.0,0,0.04350373527470768,易县,河北省,0%
counties,1.0,0,0.041774317096174664,曲阳县,河北省,0%
counties,1.0,0,0.04069761962265493,望都县,河北省,0%
counties,1.0,0,0.04182274218119702,顺平县,河北省,0%
counties,1.0,0,0.038752387519760054,武乡县,山西省,0%
counties,1.0,0,0.04996082091413077,涞源县,河北省,0%
counties,1.0,0,0.030395865372918822,红河县,云南省,0%
