county_id,county_name,j,k,direct_h2_revenue,sensitivity_h2_revenue,h2_revenue_diff,h2_revenue_diff_pct,direct_pv_revenue,sensitivity_pv_revenue,pv_revenue_diff,pv_revenue_diff_pct,direct_other_revenue,sensitivity_other_revenue,other_revenue_diff,other_revenue_diff_pct,direct_total_revenue,sensitivity_total_revenue,total_revenue_diff,total_revenue_diff_pct
28,威宁彝族回族苗族自治县,3,2,27164690.492095295,27164690.492095295,0.0,0.0,0,68748398.69739477,68748398.69739477,inf,143972.8596081051,143972.8596081051,0.0,0.0,27308663.3517034,96057062.04909816,68748398.69739476,251.74574753804828
29,会泽县,0,0,11647384.515077425,11647384.515077425,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,11808142.6867699,85142987.43982615,73334844.75305624,621.0531723606473
29,会泽县,0,1,11647384.515077425,11647384.515077425,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,11808142.6867699,85142987.43982615,73334844.75305624,621.0531723606473
29,会泽县,0,2,11647384.515077425,11647384.515077425,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,11808142.6867699,85142987.43982615,73334844.75305624,621.0531723606473
29,会泽县,1,0,13037305.733876664,13037305.733876664,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,13198063.90556914,86532908.65862538,73334844.75305624,555.6485047940358
29,会泽县,1,1,13037305.733876664,13037305.733876664,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,13198063.90556914,86532908.65862538,73334844.75305624,555.6485047940358
29,会泽县,1,2,13037305.733876664,13037305.733876664,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,13198063.90556914,86532908.65862538,73334844.75305624,555.6485047940358
29,会泽县,3,0,30331730.50801413,30331730.50801413,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,30492488.679706607,103827333.43276285,73334844.75305624,240.5013428827216
29,会泽县,3,1,30331730.50801413,30331730.50801413,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,30492488.679706607,103827333.43276285,73334844.75305624,240.5013428827216
29,会泽县,3,2,30331730.50801413,30331730.50801413,0.0,0.0,0,73334844.75305624,73334844.75305624,inf,160758.1716924749,160758.1716924749,0.0,0.0,30492488.679706607,103827333.43276285,73334844.75305624,240.5013428827216
30,赫章县,0,0,9201206.531805994,9201206.531805994,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,9328202.351125192,69969904.14980908,60641701.79868388,650.0899049576162
30,赫章县,0,1,9201206.531805994,9201206.531805994,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,9328202.351125192,69969904.14980908,60641701.79868388,650.0899049576162
30,赫章县,0,2,9201206.531805994,9201206.531805994,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,9328202.351125192,69969904.14980908,60641701.79868388,650.0899049576162
30,赫章县,1,0,10780746.98643269,10780746.98643269,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,10907742.805751888,71549444.60443577,60641701.79868388,555.9509687623566
30,赫章县,1,1,10780746.98643269,10780746.98643269,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,10907742.805751888,71549444.60443577,60641701.79868388,555.9509687623566
30,赫章县,1,2,10780746.98643269,10780746.98643269,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,10907742.805751888,71549444.60443577,60641701.79868388,555.9509687623566
30,赫章县,3,0,23961475.34324478,23961475.34324478,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,24088471.162563976,84730172.96124786,60641701.79868388,251.74574753804833
30,赫章县,3,1,23961475.34324478,23961475.34324478,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,24088471.162563976,84730172.96124786,60641701.79868388,251.74574753804833
30,赫章县,3,2,23961475.34324478,23961475.34324478,0.0,0.0,0,60641701.79868388,60641701.79868388,inf,126995.81931919734,126995.81931919734,0.0,0.0,24088471.162563976,84730172.96124786,60641701.79868388,251.74574753804833
31,合作市,0,0,19458476.69124719,19458476.69124719,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,19727044.20807951,85235222.1439564,65508177.93587688,332.0729514513229
31,合作市,0,1,19458476.69124719,19458476.69124719,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,19727044.20807951,85235222.1439564,65508177.93587688,332.0729514513229
31,合作市,0,2,19458476.69124719,19458476.69124719,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,19727044.20807951,85235222.1439564,65508177.93587688,332.0729514513229
31,合作市,1,0,29946595.627829432,29946595.627829432,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,30215163.14466175,95723341.08053863,65508177.935876876,216.8056403410501
31,合作市,1,1,29946595.627829432,29946595.627829432,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,30215163.14466175,95723341.08053863,65508177.935876876,216.8056403410501
31,合作市,1,2,29946595.627829432,29946595.627829432,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,30215163.14466175,95723341.08053863,65508177.935876876,216.8056403410501
31,合作市,3,0,50673116.38345623,50673116.38345623,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,50941683.900288545,116449861.83616543,65508177.93587688,128.59444941808417
31,合作市,3,1,50673116.38345623,50673116.38345623,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,50941683.900288545,116449861.83616543,65508177.93587688,128.59444941808417
31,合作市,3,2,50673116.38345623,50673116.38345623,0.0,0.0,0,65508177.93587688,65508177.93587688,inf,268567.51683231804,268567.51683231804,0.0,0.0,50941683.900288545,116449861.83616543,65508177.93587688,128.59444941808417
32,师宗县,0,0,10464339.950908197,10464339.950908197,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,10608769.64293896,76494870.05884469,65886100.41590573,621.0531723606473
32,师宗县,0,1,10464339.950908197,10464339.950908197,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,10608769.64293896,76494870.05884469,65886100.41590573,621.0531723606473
32,师宗县,0,2,10464339.950908197,10464339.950908197,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,10608769.64293896,76494870.05884469,65886100.41590573,621.0531723606473
32,师宗县,1,0,11713084.51838324,11713084.51838324,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,11857514.210414004,77743614.62631974,65886100.41590573,555.6485047940358
32,师宗县,1,1,11713084.51838324,11713084.51838324,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,11857514.210414004,77743614.62631974,65886100.41590573,555.6485047940358
32,师宗县,1,2,11713084.51838324,11713084.51838324,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,11857514.210414004,77743614.62631974,65886100.41590573,555.6485047940358
32,师宗县,3,0,27250885.288823433,27250885.288823433,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,27395314.9808542,93281415.39675993,65886100.41590573,240.5013428827215
32,师宗县,3,1,27250885.288823433,27250885.288823433,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,27395314.9808542,93281415.39675993,65886100.41590573,240.5013428827215
32,师宗县,3,2,27250885.288823433,27250885.288823433,0.0,0.0,0,65886100.41590574,65886100.41590574,inf,144429.69203076418,144429.69203076418,0.0,0.0,27395314.9808542,93281415.39675993,65886100.41590573,240.5013428827215
33,罗平县,0,0,10044106.003244998,10044106.003244998,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,10182735.591310618,73422938.01424193,63240202.42293131,621.0531723606473
33,罗平县,0,1,10044106.003244998,10044106.003244998,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,10182735.591310618,73422938.01424193,63240202.42293131,621.0531723606473
33,罗平县,0,2,10044106.003244998,10044106.003244998,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,10182735.591310618,73422938.01424193,63240202.42293131,621.0531723606473
33,罗平县,1,0,11242702.652965568,11242702.652965568,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,11381332.241031189,74621534.66396251,63240202.42293133,555.6485047940358
33,罗平县,1,1,11242702.652965568,11242702.652965568,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,11381332.241031189,74621534.66396251,63240202.42293133,555.6485047940358
33,罗平县,1,2,11242702.652965568,11242702.652965568,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,11381332.241031189,74621534.66396251,63240202.42293133,555.6485047940358
33,罗平县,3,0,26156526.050117183,26156526.050117183,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,26295155.638182804,89535358.06111412,63240202.42293131,240.50134288272153
33,罗平县,3,1,26156526.050117183,26156526.050117183,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,26295155.638182804,89535358.06111412,63240202.42293131,240.50134288272153
33,罗平县,3,2,26156526.050117183,26156526.050117183,0.0,0.0,0,63240202.42293131,63240202.42293131,inf,138629.58806562106,138629.58806562106,0.0,0.0,26295155.638182804,89535358.06111412,63240202.42293131,240.50134288272153
34,德保县,0,0,8965885.392284352,8965885.392284352,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,9089633.289625777,79813657.99963878,70724024.710013,778.0734651939377
34,德保县,0,1,8965885.392284352,8965885.392284352,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,9089633.289625777,79813657.99963878,70724024.710013,778.0734651939377
34,德保县,0,2,8965885.392284352,8965885.392284352,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,9089633.289625777,79813657.99963878,70724024.710013,778.0734651939377
34,德保县,1,0,12573159.94844676,12573159.94844676,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,12696907.845788185,83420932.5558012,70724024.71001302,557.01770516885
34,德保县,1,1,12573159.94844676,12573159.94844676,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,12696907.845788185,83420932.5558012,70724024.71001302,557.01770516885
34,德保县,1,2,12573159.94844676,12573159.94844676,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,12696907.845788185,83420932.5558012,70724024.71001302,557.01770516885
34,德保县,3,0,23348659.875740502,23348659.875740502,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,23472407.77308193,94196432.48309493,70724024.710013,301.3070725156669
34,德保县,3,1,23348659.875740502,23348659.875740502,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,23472407.77308193,94196432.48309493,70724024.710013,301.3070725156669
34,德保县,3,2,23348659.875740502,23348659.875740502,0.0,0.0,0,70724024.710013,70724024.710013,inf,123747.89734142467,123747.89734142467,0.0,0.0,23472407.77308193,94196432.48309493,70724024.710013,301.3070725156669
35,凌云县,0,0,8629165.456012914,8629165.456012914,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,8748265.916733926,76816201.67944582,68067935.7627119,778.0734651939381
35,凌云县,0,1,8629165.456012914,8629165.456012914,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,8748265.916733926,76816201.67944582,68067935.7627119,778.0734651939381
35,凌云县,0,2,8629165.456012914,8629165.456012914,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,8748265.916733926,76816201.67944582,68067935.7627119,778.0734651939381
35,凌云县,1,0,12100966.357815444,12100966.357815444,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,12220066.818536457,80288002.58124834,68067935.76271188,557.0177051688501
35,凌云县,1,1,12100966.357815444,12100966.357815444,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,12220066.818536457,80288002.58124834,68067935.76271188,557.0177051688501
35,凌云县,1,2,12100966.357815444,12100966.357815444,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,12220066.818536457,80288002.58124834,68067935.76271188,557.0177051688501
35,凌云县,3,0,22471785.0417003,22471785.0417003,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,22590885.502421312,90658821.2651332,68067935.76271188,301.30707251566696
35,凌云县,3,1,22471785.0417003,22471785.0417003,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,22590885.502421312,90658821.2651332,68067935.76271188,301.30707251566696
35,凌云县,3,2,22471785.0417003,22471785.0417003,0.0,0.0,0,68067935.76271188,68067935.76271188,inf,119100.46072101158,119100.46072101158,0.0,0.0,22590885.502421312,90658821.2651332,68067935.76271188,301.30707251566696
36,那坡县,0,0,8782546.542056074,8782546.542056074,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,8903763.98130841,78181588.92336449,69277824.94205607,778.073465193938
36,那坡县,0,1,8782546.542056074,8782546.542056074,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,8903763.98130841,78181588.92336449,69277824.94205607,778.073465193938
36,那坡县,0,2,8782546.542056074,8782546.542056074,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,8903763.98130841,78181588.92336449,69277824.94205607,778.073465193938
36,那坡县,1,0,12316057.767476637,12316057.767476637,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,12437275.206728972,81715100.14878505,69277824.94205609,557.0177051688502
36,那坡县,1,1,12316057.767476637,12316057.767476637,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,12437275.206728972,81715100.14878505,69277824.94205609,557.0177051688502
36,那坡县,1,2,12316057.767476637,12316057.767476637,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,12437275.206728972,81715100.14878505,69277824.94205609,557.0177051688502
36,那坡县,3,0,22871214.95327103,22871214.95327103,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,22992432.392523367,92270257.33457945,69277824.94205609,301.307072515667
36,那坡县,3,1,22871214.95327103,22871214.95327103,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,22992432.392523367,92270257.33457945,69277824.94205609,301.307072515667
36,那坡县,3,2,22871214.95327103,22871214.95327103,0.0,0.0,0,69277824.94205609,69277824.94205609,inf,121217.43925233647,121217.43925233647,0.0,0.0,22992432.392523367,92270257.33457945,69277824.94205609,301.307072515667
37,田东县,0,0,9030670.61845485,9030670.61845485,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,9155312.686886648,80390371.3590858,71235058.67219914,778.0734651939377
37,田东县,0,1,9030670.61845485,9030670.61845485,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,9155312.686886648,80390371.3590858,71235058.67219914,778.0734651939377
37,田东县,0,2,9030670.61845485,9030670.61845485,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,9155312.686886648,80390371.3590858,71235058.67219914,778.0734651939377
37,田东县,1,0,12664010.430613186,12664010.430613186,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,12788652.499044985,84023711.17124414,71235058.67219916,557.01770516885
37,田东县,1,1,12664010.430613186,12664010.430613186,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,12788652.499044985,84023711.17124414,71235058.67219916,557.01770516885
37,田东县,1,2,12664010.430613186,12664010.430613186,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,12788652.499044985,84023711.17124414,71235058.67219916,557.01770516885
37,田东县,3,0,23517371.40222617,23517371.40222617,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,23642013.470657967,94877072.14285712,71235058.67219916,301.30707251566696
37,田东县,3,1,23517371.40222617,23517371.40222617,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,23642013.470657967,94877072.14285712,71235058.67219916,301.30707251566696
37,田东县,3,2,23517371.40222617,23517371.40222617,0.0,0.0,0,71235058.67219916,71235058.67219916,inf,124642.0684317987,124642.0684317987,0.0,0.0,23642013.470657967,94877072.14285712,71235058.67219916,301.30707251566696
38,平武县,0,0,8045015.650236702,8045015.650236702,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,8156053.62665924,68674683.85556483,60518630.228905596,742.0087336244542
38,平武县,0,1,8045015.650236702,8045015.650236702,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,8156053.62665924,68674683.85556483,60518630.228905596,742.0087336244542
38,平武县,0,2,8045015.650236702,8045015.650236702,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,8156053.62665924,68674683.85556483,60518630.228905596,742.0087336244542
38,平武县,1,0,15062414.634749835,15062414.634749835,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,15173452.611172372,75692082.84007797,60518630.228905596,398.84548217025497
38,平武县,1,1,15062414.634749835,15062414.634749835,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,15173452.611172372,75692082.84007797,60518630.228905596,398.84548217025497
38,平武县,1,2,15062414.634749835,15062414.634749835,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,15173452.611172372,75692082.84007797,60518630.228905596,398.84548217025497
38,平武县,3,0,25140673.906989694,25140673.906989694,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,25251711.88341223,85770342.11231782,60518630.22890559,239.6614950634697
38,平武县,3,1,25140673.906989694,25140673.906989694,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,25251711.88341223,85770342.11231782,60518630.22890559,239.6614950634697
38,平武县,3,2,25140673.906989694,25140673.906989694,0.0,0.0,0,60518630.228905596,60518630.228905596,inf,111037.97642253783,111037.97642253783,0.0,0.0,25251711.88341223,85770342.11231782,60518630.22890559,239.6614950634697
39,北川羌族自治县,0,0,7280315.332091869,7280315.332091869,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,7380798.850998345,62146970.93665943,54766172.08566109,742.0087336244543
39,北川羌族自治县,0,1,7280315.332091869,7280315.332091869,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,7380798.850998345,62146970.93665943,54766172.08566109,742.0087336244543
39,北川羌族自治县,0,2,7280315.332091869,7280315.332091869,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,7380798.850998345,62146970.93665943,54766172.08566109,742.0087336244543
39,北川羌族自治县,1,0,13630691.71909787,13630691.71909787,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,13731175.238004345,68497347.32366544,54766172.0856611,398.845482170255
39,北川羌族自治县,1,1,13630691.71909787,13630691.71909787,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,13731175.238004345,68497347.32366544,54766172.0856611,398.845482170255
39,北川羌族自治县,1,2,13630691.71909787,13630691.71909787,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,13731175.238004345,68497347.32366544,54766172.0856611,398.845482170255
39,北川羌族自治县,3,0,22750985.41278709,22750985.41278709,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,22851468.93169357,77617641.01735465,54766172.08566108,239.66149506346963
39,北川羌族自治县,3,1,22750985.41278709,22750985.41278709,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,22851468.93169357,77617641.01735465,54766172.08566108,239.66149506346963
39,北川羌族自治县,3,2,22750985.41278709,22750985.41278709,0.0,0.0,0,54766172.08566109,54766172.08566109,inf,100483.51890647633,100483.51890647633,0.0,0.0,22851468.93169357,77617641.01735465,54766172.08566108,239.66149506346963
40,田林县,0,0,9127258.974358976,9127258.974358976,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,9253234.163327994,81250193.86044338,71996959.69711539,778.0734651939377
40,田林县,0,1,9127258.974358976,9127258.974358976,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,9253234.163327994,81250193.86044338,71996959.69711539,778.0734651939377
40,田林县,0,2,9127258.974358976,9127258.974358976,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,9253234.163327994,81250193.86044338,71996959.69711539,778.0734651939377
40,田林县,1,0,12799459.501709405,12799459.501709405,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,12925434.690678423,84922394.38779381,71996959.69711539,557.01770516885
40,田林县,1,1,12799459.501709405,12799459.501709405,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,12925434.690678423,84922394.38779381,71996959.69711539,557.01770516885
40,田林县,1,2,12799459.501709405,12799459.501709405,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,12925434.690678423,84922394.38779381,71996959.69711539,557.01770516885
40,田林县,3,0,23768903.57905983,23768903.57905983,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,23894878.768028848,95891838.46514425,71996959.69711539,301.30707251566696
40,田林县,3,1,23768903.57905983,23768903.57905983,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,23894878.768028848,95891838.46514425,71996959.69711539,301.30707251566696
40,田林县,3,2,23768903.57905983,23768903.57905983,0.0,0.0,0,71996959.69711539,71996959.69711539,inf,125975.18896901711,125975.18896901711,0.0,0.0,23894878.768028848,95891838.46514425,71996959.69711539,301.30707251566696
41,乐业县,0,0,8888651.925260657,8888651.925260657,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,9011333.839854099,79126131.30780084,70114797.46794674,778.073465193938
41,乐业县,0,1,8888651.925260657,8888651.925260657,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,9011333.839854099,79126131.30780084,70114797.46794674,778.073465193938
41,乐业县,0,2,8888651.925260657,8888651.925260657,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,9011333.839854099,79126131.30780084,70114797.46794674,778.073465193938
41,乐业县,1,0,12464852.883190531,12464852.883190531,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,12587534.797783973,82702332.26573071,70114797.46794674,557.0177051688501
41,乐业县,1,1,12464852.883190531,12464852.883190531,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,12587534.797783973,82702332.26573071,70114797.46794674,557.0177051688501
41,乐业县,1,2,12464852.883190531,12464852.883190531,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,12587534.797783973,82702332.26573071,70114797.46794674,557.0177051688501
41,乐业县,3,0,23147531.0553663,23147531.0553663,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,23270212.96995974,93385010.43790649,70114797.46794675,301.3070725156671
41,乐业县,3,1,23147531.0553663,23147531.0553663,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,23270212.96995974,93385010.43790649,70114797.46794675,301.3070725156671
41,乐业县,3,2,23147531.0553663,23147531.0553663,0.0,0.0,0,70114797.46794674,70114797.46794674,inf,122681.91459344138,122681.91459344138,0.0,0.0,23270212.96995974,93385010.43790649,70114797.46794675,301.3070725156671
42,柞水县,0,0,10053931.190337034,10053931.190337034,0.0,0.0,0,63056999.6843951,63056999.6843951,inf,138765.19611663095,138765.19611663095,0.0,0.0,10192696.386453666,73249696.07084876,63056999.6843951,618.6488569226818
42,柞水县,0,1,10053931.190337034,10053931.190337034,0.0,0.0,0,63056999.6843951,63056999.6843951,inf,138765.19611663095,138765.19611663095,0.0,0.0,10192696.386453666,73249696.07084876,63056999.6843951,618.6488569226818
42,柞水县,0,2,10053931.190337034,10053931.190337034,0.0,0.0,0,63056999.6843951,63056999.6843951,inf,138765.19611663095,138765.19611663095,0.0,0.0,10192696.386453666,73249696.07084876,63056999.6843951,618.6488569226818
42,柞水县,1,0,11210133.277225792,11210133.277225792,0.0,0.0,0,63056999.6843951,63056999.6843951,inf,138765.19611663095,138765.19611663095,0.0,0.0,11348898.473342424,74405898.15773752,63056999.6843951,555.6222027407374
42,柞水县,1,1,11210133.277225792,11210133.277225792,0.0,0.0,0,63056999.6843951,63056999.6843951,inf,138765.19611663095,138765.19611663095,0.0,0.0,11348898.473342424,74405898.15773752,63056999.6843951,555.6222027407374
